,number,type,bbox_x,lines,width,height,ext,colorspace,xres,yres,bpc,transform,size_x,image,__x,line_no,idx,idx_val,size_y,flags,font,color,ascender,descender,text,origin,bbox_y,__y,span_no,x0,y0,x1,y1
205,95,0,"(247.9199981689453, 228.34439086914062, 319.8634033203125, 248.70480346679688)","{'spans': [{'size': 8.449623107910156, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'libanoticum', 'origin': (247.9199981689453, 236.39999389648438), 'bbox': (247.9199981689453, 228.34439086914062, 293.6709899902344, 239.10479736328125)}, {'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Hack.', 'origin': (293.6709899902344, 236.39999389648438), 'bbox': (293.6709899902344, 228.34439086914062, 319.8634033203125, 239.10479736328125)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.9199981689453, 228.34439086914062, 319.8634033203125, 239.10479736328125)}",,,,,,,,,,,number,0,106,106,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Hack.,"(293.6709899902344, 236.39999389648438)","(293.6709899902344, 228.34439086914062, 319.8634033203125, 239.10479736328125)",idx,1,293.6709899902344,228.34439086914062,319.8634033203125,239.10479736328125
206,95,0,"(247.9199981689453, 228.34439086914062, 319.8634033203125, 248.70480346679688)","{'spans': [{'size': 8.664020538330078, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'ligusticum', 'origin': (248.16000366210938, 246.0), 'bbox': (248.16000366210938, 237.91920471191406, 284.33428955078125, 248.377197265625)}, {'size': 8.664020538330078, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Bert.', 'origin': (284.33428955078125, 246.0), 'bbox': (284.33428955078125, 237.94439697265625, 304.7340393066406, 248.70480346679688)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (248.16000366210938, 237.91920471191406, 304.7340393066406, 248.70480346679688)}",,,,,,,,,,,number,1,107,107,8.664020538330078,6,Times-Italic,0,0.9620000123977661,-0.28299999237060547,ligusticum,"(248.16000366210938, 246.0)","(248.16000366210938, 237.91920471191406, 284.33428955078125, 248.377197265625)",idx,0,248.16000366210938,237.91920471191406,284.33428955078125,248.377197265625
207,95,0,"(247.9199981689453, 228.34439086914062, 319.8634033203125, 248.70480346679688)","{'spans': [{'size': 8.664020538330078, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'ligusticum', 'origin': (248.16000366210938, 246.0), 'bbox': (248.16000366210938, 237.91920471191406, 284.33428955078125, 248.377197265625)}, {'size': 8.664020538330078, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Bert.', 'origin': (284.33428955078125, 246.0), 'bbox': (284.33428955078125, 237.94439697265625, 304.7340393066406, 248.70480346679688)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (248.16000366210938, 237.91920471191406, 304.7340393066406, 248.70480346679688)}",,,,,,,,,,,number,1,107,107,8.664020538330078,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Bert.,"(284.33428955078125, 246.0)","(284.33428955078125, 237.94439697265625, 304.7340393066406, 248.70480346679688)",idx,1,284.33428955078125,237.94439697265625,304.7340393066406,248.70480346679688
208,98,0,"(247.44000244140625, 247.30438232421875, 335.4100036621094, 276.7847900390625)","{'spans': [{'size': 8.378679275512695, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'panormitanum', 'origin': (247.9199981689453, 255.3599853515625), 'bbox': (247.9199981689453, 247.30438232421875, 304.87176513671875, 258.0647888183594)}, {'size': 8.339765548706055, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Pari.', 'origin': (304.8717956542969, 255.3599853515625), 'bbox': (304.8717956542969, 247.30438232421875, 326.8135070800781, 258.0647888183594)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.9199981689453, 247.30438232421875, 326.8135070800781, 258.0647888183594)}",,,,,,,,,,,number,0,108,108,8.378679275512695,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,panormitanum,"(247.9199981689453, 255.3599853515625)","(247.9199981689453, 247.30438232421875, 304.87176513671875, 258.0647888183594)",idx,0,247.9199981689453,247.30438232421875,304.87176513671875,258.0647888183594
209,98,0,"(247.44000244140625, 247.30438232421875, 335.4100036621094, 276.7847900390625)","{'spans': [{'size': 8.378679275512695, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'panormitanum', 'origin': (247.9199981689453, 255.3599853515625), 'bbox': (247.9199981689453, 247.30438232421875, 304.87176513671875, 258.0647888183594)}, {'size': 8.339765548706055, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Pari.', 'origin': (304.8717956542969, 255.3599853515625), 'bbox': (304.8717956542969, 247.30438232421875, 326.8135070800781, 258.0647888183594)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.9199981689453, 247.30438232421875, 326.8135070800781, 258.0647888183594)}",,,,,,,,,,,number,0,108,108,8.339765548706055,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Pari.,"(304.8717956542969, 255.3599853515625)","(304.8717956542969, 247.30438232421875, 326.8135070800781, 258.0647888183594)",idx,1,304.8717956542969,247.30438232421875,326.8135070800781,258.0647888183594
210,98,0,"(247.44000244140625, 247.30438232421875, 335.4100036621094, 276.7847900390625)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'repens (L.) Desv.', 'origin': (247.9199981689453, 265.44000244140625), 'bbox': (247.9199981689453, 257.3843994140625, 314.5840148925781, 268.1448059082031)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.9199981689453, 257.3843994140625, 314.5840148925781, 268.1448059082031)}",,,,,,,,,,,number,1,109,109,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,repens,"(247.9199981689453, 265.44000244140625)","(247.9199981689453, 257.3843994140625, 314.5840148925781, 268.1448059082031)",idx,0,247.9199981689453,257.3843994140625,314.5840148925781,268.1448059082031
211,98,0,"(247.44000244140625, 247.30438232421875, 335.4100036621094, 276.7847900390625)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'repens (L.) Desv.', 'origin': (247.9199981689453, 265.44000244140625), 'bbox': (247.9199981689453, 257.3843994140625, 314.5840148925781, 268.1448059082031)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.9199981689453, 257.3843994140625, 314.5840148925781, 268.1448059082031)}",,,,,,,,,,,number,1,109,109,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,(L.),"(247.9199981689453, 265.44000244140625)","(247.9199981689453, 257.3843994140625, 314.5840148925781, 268.1448059082031)",idx,0,247.9199981689453,257.3843994140625,314.5840148925781,268.1448059082031
212,98,0,"(247.44000244140625, 247.30438232421875, 335.4100036621094, 276.7847900390625)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'repens (L.) Desv.', 'origin': (247.9199981689453, 265.44000244140625), 'bbox': (247.9199981689453, 257.3843994140625, 314.5840148925781, 268.1448059082031)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.9199981689453, 257.3843994140625, 314.5840148925781, 268.1448059082031)}",,,,,,,,,,,number,1,109,109,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Desv.,"(247.9199981689453, 265.44000244140625)","(247.9199981689453, 257.3843994140625, 314.5840148925781, 268.1448059082031)",idx,0,247.9199981689453,257.3843994140625,314.5840148925781,268.1448059082031
213,98,0,"(247.44000244140625, 247.30438232421875, 335.4100036621094, 276.7847900390625)","{'spans': [{'size': 8.399999618530273, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'squarrosum', 'origin': (247.44000244140625, 274.0799865722656), 'bbox': (247.44000244140625, 265.9991760253906, 286.6175842285156, 276.4571838378906)}, {'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' (Roth) Link', 'origin': (286.61761474609375, 274.0799865722656), 'bbox': (286.61761474609375, 266.0243835449219, 335.4100036621094, 276.7847900390625)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.44000244140625, 265.9991760253906, 335.4100036621094, 276.7847900390625)}",,,,,,,,,,,number,2,110,110,8.399999618530273,6,Times-Italic,0,0.9620000123977661,-0.28299999237060547,squarrosum,"(247.44000244140625, 274.0799865722656)","(247.44000244140625, 265.9991760253906, 286.6175842285156, 276.4571838378906)",idx,0,247.44000244140625,265.9991760253906,286.6175842285156,276.4571838378906
214,98,0,"(247.44000244140625, 247.30438232421875, 335.4100036621094, 276.7847900390625)","{'spans': [{'size': 8.399999618530273, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'squarrosum', 'origin': (247.44000244140625, 274.0799865722656), 'bbox': (247.44000244140625, 265.9991760253906, 286.6175842285156, 276.4571838378906)}, {'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' (Roth) Link', 'origin': (286.61761474609375, 274.0799865722656), 'bbox': (286.61761474609375, 266.0243835449219, 335.4100036621094, 276.7847900390625)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.44000244140625, 265.9991760253906, 335.4100036621094, 276.7847900390625)}",,,,,,,,,,,number,2,110,110,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,(Roth),"(286.61761474609375, 274.0799865722656)","(286.61761474609375, 266.0243835449219, 335.4100036621094, 276.7847900390625)",idx,1,286.61761474609375,266.0243835449219,335.4100036621094,276.7847900390625
215,98,0,"(247.44000244140625, 247.30438232421875, 335.4100036621094, 276.7847900390625)","{'spans': [{'size': 8.399999618530273, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'squarrosum', 'origin': (247.44000244140625, 274.0799865722656), 'bbox': (247.44000244140625, 265.9991760253906, 286.6175842285156, 276.4571838378906)}, {'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' (Roth) Link', 'origin': (286.61761474609375, 274.0799865722656), 'bbox': (286.61761474609375, 266.0243835449219, 335.4100036621094, 276.7847900390625)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.44000244140625, 265.9991760253906, 335.4100036621094, 276.7847900390625)}",,,,,,,,,,,number,2,110,110,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Link,"(286.61761474609375, 274.0799865722656)","(286.61761474609375, 266.0243835449219, 335.4100036621094, 276.7847900390625)",idx,1,286.61761474609375,266.0243835449219,335.4100036621094,276.7847900390625
216,99,0,"(234.24000549316406, 276.58441162109375, 282.0638122558594, 287.3448181152344)","{'spans': [{'size': 8.565610885620117, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'Agrostemma', 'origin': (234.24000549316406, 284.6400146484375), 'bbox': (234.24000549316406, 276.58441162109375, 282.0638122558594, 287.3448181152344)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (234.24000549316406, 276.58441162109375, 282.0638122558594, 287.3448181152344)}",,,,,,,,,,,number,0,111,111,8.565610885620117,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Agrostemma,"(234.24000549316406, 284.6400146484375)","(234.24000549316406, 276.58441162109375, 282.0638122558594, 287.3448181152344)",idx,0,234.24000549316406,276.58441162109375,282.0638122558594,287.3448181152344
217,101,0,"(247.67999267578125, 286.1591796875, 296.63201904296875, 306.5447998046875)","{'spans': [{'size': 8.771184921264648, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'caeli-rosa', 'origin': (247.67999267578125, 294.239990234375), 'bbox': (247.67999267578125, 286.1591796875, 284.4982604980469, 296.6171875)}, {'size': 8.672974586486816, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' L..', 'origin': (284.498291015625, 294.239990234375), 'bbox': (284.498291015625, 286.18438720703125, 296.63201904296875, 296.9447937011719)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.67999267578125, 286.1591796875, 296.63201904296875, 296.9447937011719)}",,,,,,,,,,,number,0,112,112,8.771184921264648,6,Times-Italic,0,0.9620000123977661,-0.28299999237060547,caeli-rosa,"(247.67999267578125, 294.239990234375)","(247.67999267578125, 286.1591796875, 284.4982604980469, 296.6171875)",idx,0,247.67999267578125,286.1591796875,284.4982604980469,296.6171875
218,101,0,"(247.67999267578125, 286.1591796875, 296.63201904296875, 306.5447998046875)","{'spans': [{'size': 8.771184921264648, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'caeli-rosa', 'origin': (247.67999267578125, 294.239990234375), 'bbox': (247.67999267578125, 286.1591796875, 284.4982604980469, 296.6171875)}, {'size': 8.672974586486816, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' L..', 'origin': (284.498291015625, 294.239990234375), 'bbox': (284.498291015625, 286.18438720703125, 296.63201904296875, 296.9447937011719)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.67999267578125, 286.1591796875, 296.63201904296875, 296.9447937011719)}",,,,,,,,,,,number,0,112,112,8.672974586486816,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,L..,"(284.498291015625, 294.239990234375)","(284.498291015625, 286.18438720703125, 296.63201904296875, 296.9447937011719)",idx,1,284.498291015625,286.18438720703125,296.63201904296875,296.9447937011719
219,101,0,"(247.67999267578125, 286.1591796875, 296.63201904296875, 306.5447998046875)","{'spans': [{'size': 8.592669486999512, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'githago L.', 'origin': (247.67999267578125, 303.8399963378906), 'bbox': (247.67999267578125, 295.7843933105469, 287.4942932128906, 306.5447998046875)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.67999267578125, 295.7843933105469, 287.4942932128906, 306.5447998046875)}",,,,,,,,,,,number,1,113,113,8.592669486999512,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,githago,"(247.67999267578125, 303.8399963378906)","(247.67999267578125, 295.7843933105469, 287.4942932128906, 306.5447998046875)",idx,0,247.67999267578125,295.7843933105469,287.4942932128906,306.5447998046875
220,101,0,"(247.67999267578125, 286.1591796875, 296.63201904296875, 306.5447998046875)","{'spans': [{'size': 8.592669486999512, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'githago L.', 'origin': (247.67999267578125, 303.8399963378906), 'bbox': (247.67999267578125, 295.7843933105469, 287.4942932128906, 306.5447998046875)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.67999267578125, 295.7843933105469, 287.4942932128906, 306.5447998046875)}",,,,,,,,,,,number,1,113,113,8.592669486999512,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,L.,"(247.67999267578125, 303.8399963378906)","(247.67999267578125, 295.7843933105469, 287.4942932128906, 306.5447998046875)",idx,0,247.67999267578125,295.7843933105469,287.4942932128906,306.5447998046875
221,102,0,"(234.0, 306.3443908691406, 264.3893737792969, 317.10479736328125)","{'spans': [{'size': 8.716917037963867, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'Agrostis', 'origin': (234.0, 314.3999938964844), 'bbox': (234.0, 306.3443908691406, 264.3893737792969, 317.10479736328125)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (234.0, 306.3443908691406, 264.3893737792969, 317.10479736328125)}",,,,,,,,,,,number,0,114,114,8.716917037963867,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Agrostis,"(234.0, 314.3999938964844)","(234.0, 306.3443908691406, 264.3893737792969, 317.10479736328125)",idx,0,234.0,306.3443908691406,264.3893737792969,317.10479736328125
222,103,0,"(247.67999267578125, 315.4391784667969, 284.1337585449219, 326.22479248046875)","{'spans': [{'size': 8.583098411560059, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'alba', 'origin': (247.67999267578125, 323.5199890136719), 'bbox': (247.67999267578125, 315.4391784667969, 263.2032165527344, 325.8971862792969)}, {'size': 8.583098411560059, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' auct.', 'origin': (263.20318603515625, 323.5199890136719), 'bbox': (263.20318603515625, 315.4643859863281, 284.1337585449219, 326.22479248046875)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (247.67999267578125, 315.4391784667969, 284.1337585449219, 326.22479248046875)}",,,,,,,,,,,number,0,115,115,8.583098411560059,6,Times-Italic,0,0.9620000123977661,-0.28299999237060547,alba,"(247.67999267578125, 323.5199890136719)","(247.67999267578125, 315.4391784667969, 263.2032165527344, 325.8971862792969)",idx,0,247.67999267578125,315.4391784667969,263.2032165527344,325.8971862792969
